href,title,compound,layout,gross_floor_area,distribute,road,floor,orientation,rent_per_month,added_at,total_views,subway_line,subway_station,subway_distance,number,address,latest_week_views,room_type,img_url,captured_at
http://sh.lianjia.com/zufang/shz4139331.html,华夏二路201弄，看房客户多，链家房源，简约二室,华夏二路201弄,2室2厅,82,浦东,川沙,中区/6层,朝南,3500,2017.08.05,9,2,华夏东路,391,shz4139331,华夏二路201弄,1,,"http://cdn1.dooioo.com/fetch/vp/fy/gi/20170805/7955ea7e-8132-4c82-83f3-3001d094f67c.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170805/869a746c-5434-4ad9-8b62-293eed2ae2f5.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170805/64c7e7d5-0742-4001-a35f-c01eaa682f6a.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160427/c0955bf8-0104-46eb-a402-0749ce8d41f1.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170805/26037910-d150-456a-9d70-20dd7fc58dfe.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170805/1ad3be8d-e19c-47ac-9be8-d58c8387dec7.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170805/b1532ff5-4ee9-432a-88b9-0165a7572471.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170805/2f7dec0b-df0e-4998-bb7c-afea45c202f9.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170805/b89f2d4c-b894-4408-8d82-3c7fe73346f2.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170805/85815132-ec97-4a09-9217-8eb70b06040d.jpg_100x75.jpg",2017-10-07 18:03:55
http://sh.lianjia.com/zufang/shz4135276.html,受欢迎好房，温馨之家，近地铁，钥匙在店,曹杨九村,1室0厅,28,普陀,曹杨,低区/7层,,3300,2017.08.03,15,3,金沙江路,810,shz4135276,曹杨九村,3,,"http://cdn1.dooioo.com/fetch/vp/fy/gi/20160806/c2b82ad6-522d-4dee-9281-af6e34d96eb3.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160806/264dc56f-df82-4e38-b0a1-53e7e1824c92.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160806/690bfdff-cceb-440c-8bc5-dcc646877ae1.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160325/93a96df2-3ed7-453a-a5da-325c3b5678ef.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160806/a739dd0c-5a06-462b-bbe9-0d5452672699.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160806/c6494238-0eef-4d19-805b-010cbb3f743e.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160806/9cf91ee1-2782-4e51-b149-a497be67a73d.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160806/42518c25-3edb-417f-9289-5b7738b62f67.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160806/beb25ea9-4d93-4246-a5d1-a95cf19822be.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160806/1e7e4f03-6a7f-44a8-b36d-b0d7e406b36c.jpg_100x75.jpg",2017-10-07 18:03:55
http://sh.lianjia.com/zufang/shz4137271.html,多次带看，高清实拍，近地铁，简约二室,静安新格公寓,2室1厅,48,静安,江宁路,中区/26层,,8700,2017.08.30,27,7,昌平路,782,shz4137271,江宁路599弄3号,4,,"http://cdn1.dooioo.com/fetch/vp/fy/gi/20170903/f517a3dc-7521-4074-a52b-01e44a9ec960.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170903/0cad61cc-4998-4f4e-8d76-7d271c66d0ff.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170903/f033dbb5-525e-48bc-9b90-065a27f039d4.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170513/f52580f0-40a5-4fb5-9cb5-e40f09a44399.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170903/991a59f1-f8fc-4c05-b178-bde7d9fff123.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170903/bbf347d6-bfc9-4e30-ab0c-d47ec0ceb328.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170903/cce1a6f8-731a-48fb-809b-26765aed9925.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170903/98e497ca-2c4f-4f14-a70d-df5ffd2f5b72.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170903/7ab0e786-8917-4d54-844f-7cc1f0e1556e.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170903/831e8586-8361-493d-afb9-f4a9c15e49f3.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170903/82481838-e873-4a53-a445-4457c3512d91.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170903/b3931675-8253-4a78-bc7b-f21e87c44518.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170903/f568bf61-101b-41e8-8afa-2b07a261e1a8.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170903/b7d133f1-3dee-493d-8c80-9302747afd2a.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170903/55ee7669-2aa7-46dd-b7a5-618ae657212b.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170903/c9c4637d-e682-4908-829b-46a3462992a0.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170903/670a45fc-f20e-46a0-8e25-96b9dfb91c45.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170903/0adbb7ef-fb97-4ed3-8fc8-985f5e774bbd.jpg_100x75.jpg",2017-10-07 18:03:56
http://sh.lianjia.com/zufang/shz4135375.html,地铁沿线，高清实拍，低区出入方便，简约二室,梅园三街坊,2室1厅,46,浦东,源深,低区/6层,,5300,2017.08.03,23,4,世纪大道,606,shz4135375,"乳山路130弄,乳山路138弄,乳山路160弄,商城路991弄,商城路1025弄",4,,"http://cdn1.dooioo.com/fetch/vp/fy/gi/20170921/fed1e4d1-c72a-451b-bb47-bf16cfb39e3e.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170921/06426c8a-68a5-4f33-bc3f-1ab94f7bc53e.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170921/1f593a13-f1be-449f-90c5-86cb5d22896c.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170921/83cfdccb-39c5-4f04-8661-c63d780512f0.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170921/2285cd98-6188-4830-9769-fa67f7b85b96.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170921/2b47ae22-57ed-4aec-8ce8-a0b31e68f041.jpg_100x75.jpg",2017-10-07 18:03:56
http://sh.lianjia.com/zufang/shz4136480.html,管弄五六街坊，1室1厅，人气房源，附近有地铁,管弄五六街坊,1室1厅,35,普陀,光新,高区/6层,,3200,2017.08.04,10,7,岚皋路,422,shz4136480,"管弄路61弄,管弄路121弄",1,,"http://cdn1.dooioo.com/fetch/vp/fy/gi/20170312/cc7acd5f-e63f-4e48-be11-5783b6e06c30.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170312/5edabc9c-8530-48cf-a2bf-06bea195ff86.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170312/1ee5f717-4667-48fe-aec0-a733090dd686.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160330/4a129b84-a853-404b-a977-251dd049b602.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170312/b6481c8e-53a6-45ed-96e1-f53d536165a3.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170312/839f556f-5235-404b-82a7-2924b1afba0b.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170312/57084bd7-9eae-4a55-a7e7-2f7b54a71362.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170312/bf593ca6-c3ea-4b25-ab16-8f825da7acf9.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170312/f3147970-44cc-4668-8061-2a37f8c0bd46.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170312/d6e5d62c-31c2-4144-b168-b07e525d9581.jpg_100x75.jpg",2017-10-07 18:03:56
http://sh.lianjia.com/zufang/shz4133632.html,看房客户多，精致户型，钥匙在链家，光线充足,杨泰三村,2室1厅,74,宝山,杨行,中区/6层,朝南,3670,2017.08.02,22,1,友谊西路,929,shz4133632,"杨泰路345弄, 杨泰三村",4,,"http://cdn1.dooioo.com/fetch/vp/fy/gi/20170923/4f9d39ef-60a0-4909-9739-93857b7a935d.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170923/3c5aa344-a2f2-47da-9c3c-47d285d41557.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170923/e9a64b81-6fc9-4142-b4bd-b0e661c4ac31.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160406/836c231e-51da-4ce5-83cf-42ed1c6ff1ba.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170923/9c070b3f-7de4-4bbf-8fd0-1e74da85067e.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170923/ca645515-c39d-4782-bf64-1dd15f4ef838.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170923/682260c3-a877-49f0-9a37-baa0a643b36f.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170923/87fda1f7-c818-4380-a4bd-70193fb7db84.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170923/42cb37fb-c701-40a5-80d0-a1d3fddd2e9b.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170923/cf48268e-16ae-4750-989d-ae933b2c1232.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170923/7974cbfe-982e-4e77-9843-2c0155aead10.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170923/da3eef03-995a-4f21-83e6-8436716c4757.jpg_100x75.jpg",2017-10-07 18:03:56
http://sh.lianjia.com/zufang/shz4146016.html,最近看房多，有钥匙方便看，享受好房，附近有地铁,锦汇苑,3室2厅,119,徐汇,徐家汇,中区/28层,,11800,2017.08.09,12,1,上海体育馆,685,shz4146016,文定路81弄1-2号,2,,"http://cdn1.dooioo.com/fetch/vp/fy/gi/20160527/8bbb3cba-a24d-4ece-984e-ef2bdcb6a286.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160527/98a50346-0875-4d70-877e-6610d272121b.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160527/5179f3c5-99b7-49f8-8cf5-72a6deda82c6.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170119/678f6eb8-c68d-43de-8a13-8c75dff9f45c.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160527/ebda7ee6-9862-4dcb-bb37-c0adce8a684a.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160527/62e92ad1-f535-4ea4-98cd-79959ff88381.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160527/4e7552bb-4436-45b1-bd5a-6eee70a24f7e.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160527/bfbce1df-f19d-493e-91c1-a7cc7962bf29.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160527/8f24bd22-6b9d-4c4e-af71-ef759267082a.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160527/6b6a7700-25b7-44fb-bc25-0a463d2f40a9.jpg_100x75.jpg",2017-10-07 18:03:58
http://sh.lianjia.com/zufang/shz4147538.html,交通方便，钥匙在链家，受欢迎好房，1室2厅,毕加索小镇（一期）（公寓）,1室2厅,66,浦东,唐镇,低区/8层,朝南,6000,2017.08.10,19,2,唐镇,859,shz4147538,春泉路45弄,2,,"http://cdn1.dooioo.com/fetch/vp/fy/gi/20160816/ec257943-6c2a-4ce0-a8bb-bf276883f74c.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160816/d18db685-f23e-4939-b0ff-5f9f40e3b233.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160816/a53ca6ad-e674-4e36-a3a1-9b6e38c1ab9e.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160919/b3aa3c23-e251-4b74-8749-e8f9b3c98391.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160816/566f4b32-0bc1-4767-9f4a-fbf372d85f89.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160816/e74ef761-da57-4460-a7af-250bdd9d897e.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160816/4dcad48b-231b-49cf-9e6f-a87474c8132c.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160816/151aceb7-76cf-444f-849b-50058641ad1e.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160816/91b91bc4-6983-4fec-8da4-6e8b8aba85f3.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160816/e2e8accd-908a-4698-9da1-0b19ebaf936a.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160816/542257e6-2dad-4ef9-9c81-4cceb290a96e.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160816/73063197-8781-4809-b249-8731a0317749.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160816/06603ef6-2193-4fb6-8e72-dc6505ae633b.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160816/cef456c8-0016-47aa-a8a7-54ffee75dadb.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160816/b81d3988-d35a-480f-9b43-64e361baf8b4.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160816/41190041-fc93-4f83-92bf-56d92d862661.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160816/64f84196-715a-40b6-bce6-84636f9eafd3.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160816/714c069c-554d-49b9-9deb-f2e4c9896da2.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160816/3e157666-edf5-49b2-84b0-6c0654a2cfb7.jpg_100x75.jpg",2017-10-07 18:03:58
http://sh.lianjia.com/zufang/shz4149639.html,受欢迎好房，钥匙在店，南北通，地铁沿线,芳华路411弄,2室1厅,59,浦东,北蔡,高区/6层,朝南北,4900,2017.08.11,25,16,龙阳路,779,shz4149639,芳华路411弄,2,,"http://cdn1.dooioo.com/fetch/vp/fy/gi/20160422/cb346f9a-0744-463a-8f7f-4a1c6485cd02.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160422/53e10d7d-46dd-498c-a1b8-5c84d2052de5.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160422/6cf284ec-a2c6-4180-ac20-964ef64fc22e.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160503/d42535d2-d699-4789-b591-50a69b7cd092.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160422/32455198-2f8f-40e2-86d2-4faceabecada.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160422/0ad83c31-251f-4d2b-ad1b-27909f12ac07.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160422/1da95ebc-a61b-4cc0-8c28-18477cef90bb.jpg_100x75.jpg",2017-10-07 18:03:58
http://sh.lianjia.com/zufang/shz4147730.html,简约二室，看房方便，上下楼方便，近地铁,国和一村,2室1厅,57,杨浦,中原,低区/6层,朝南,4500,2017.08.10,22,8,嫩江路,557,shz4147730,国和一村,0,,"http://cdn1.dooioo.com/fetch/vp/fy/gi/20170718/3ffba9a1-8776-446b-b79d-a038881a7a4b.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170718/5e9f1aaf-5c82-4b89-8f42-6b2b285b1ed9.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170718/403e1108-3703-4b23-ad48-942ab083f173.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170812/2d57b7e3-34b1-4aed-860b-5f853d23dcd9.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170718/acf34e2b-7b35-4164-9a93-28ee0d05f4e9.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170718/c7936336-e9a4-4661-b56a-19b9248acc07.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170718/d383635a-b21b-42c1-b4f6-c3a9594c775b.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170718/86c0f067-4d19-4088-a136-e711dd2b57a3.jpg_100x75.jpg",2017-10-07 18:03:59
http://sh.lianjia.com/zufang/shz4145941.html,高区景观房，附近有地铁，1室1厅，上门实勘,海上新村,1室1厅,44,闵行,古美,高区/6层,,3500,2017.08.09,22,9,星中路,177,shz4145941,漕宝路1800弄,6,,"http://cdn1.dooioo.com/fetch/vp/fy/gi/20160611/eba1bc7a-63aa-4c9f-b9da-602fb5f862bd.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160611/1d6e04d8-db80-4e81-9dce-13ad90fb839c.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160611/4c03eaea-0b08-4b43-8853-00ff24d1101b.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160429/7164a639-821a-4dc8-afe2-f31b4093713d.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160611/63e15e9b-e2cd-4438-b3dd-2ffd7a4e65eb.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160611/0cb7c5f1-2d4b-44fb-a9ed-7d52861faad6.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160611/b5c1c5ad-cd22-407d-99c9-0f1a06f6619e.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160611/6523df3d-2e16-40ac-b8bb-5fa030964698.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160611/7f18c195-0ecc-4b78-abfe-237b2565b6b0.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160611/20a18b90-ff1a-4f8a-bb8c-2cd980bdeb68.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160611/97c85a77-e132-4afe-a163-3098703c2ea0.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160611/2862d106-62c0-4d0b-beee-682fef0f7c67.jpg_100x75.jpg",2017-10-07 18:04:00
http://sh.lianjia.com/zufang/shz4148004.html,高区采光好，2室2厅2卫，附近有地铁，链家房源,嘉汇广场,2室2厅,117,徐汇,徐家汇,高区/30层,朝南,9500,2017.08.11,0,4,上海体育场,192,shz4148004,斜土路2601号,0,,"http://cdn1.dooioo.com/fetch/vp/fy/gi/20170812/794fd642-88a9-4114-ac84-fd2b5b7a5fb7.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170812/43386b6a-5340-4ad3-8616-76d5bf1da361.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170812/0b4de4cd-fc61-492c-ba5d-9bc8acbf80a7.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170813/3a03ef94-4f37-4ec6-9f27-5429c2e72dae.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170812/8edb5946-828d-489c-a238-7ab452e21b13.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170812/b98aee7f-1951-4e10-9daf-976da85b00d2.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170812/787fd11f-269a-45ee-b5a9-1d02a3ad9b7a.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170812/a58063ea-889e-4d7a-93db-76ba8fe14523.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170812/aed8d53a-db69-4daa-9e4b-a151a7f79a52.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170812/20682190-77b3-4c1e-856d-b0aa914cbd67.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170812/9bc46acb-fe84-4977-b7a0-4b1c2678dc20.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170812/4ab02f6f-6794-4c03-ba42-dc33b4a37925.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170812/2b4521a6-6672-4da1-9d88-9fff7636a4f1.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170812/03f7d94d-0348-4ec3-bd99-b465a3086cbb.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170812/7b151421-0eca-40d5-a1fe-354d2b589f2f.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170812/683628e7-5a20-48d0-a49f-33df426c5786.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170812/5c3b0dc8-c432-48e0-bf38-0eb6794ccfa6.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170812/a71bd761-c0ad-4912-84a3-c47188e1b6b4.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170812/4e8d2b26-6733-42c5-88e6-cc1f78c312ad.jpg_100x75.jpg",2017-10-07 18:04:00
http://sh.lianjia.com/zufang/shz4147094.html,爱乐大厦，3房出租，实地看房，享受好房,爱乐大厦,3室2厅,121,徐汇,徐家汇,低区/26层,,12000,2017.08.09,10,4,上海体育场,352,shz4147094,零陵路631号,2,,"http://cdn1.dooioo.com/fetch/vp/fy/gi/20170811/17416d77-99d2-43f0-bb91-72c4ea2303bf.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170811/28bb5208-534f-4c6e-a4eb-5e3daa264d23.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170811/63171faa-a0f2-4a46-af59-ee97a480afc6.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170405/ab4d8be9-2fea-430e-9abd-ce398d4ffb76.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170811/b8fde1ae-dc66-404b-93be-200273761718.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170811/9bbda48e-038c-4bb3-92fd-da901ae3998e.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170811/362154a3-4016-46ab-81ef-9f51652284b0.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170811/277977a6-bbe1-46d3-b464-9485f1610b42.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170921/d03d004b-0cbb-4f67-9b71-f35fcf3ad340.jpg_100x75.jpg",2017-10-07 18:04:01
http://sh.lianjia.com/zufang/shz4136971.html,公安大楼，好房待租，温馨一室，近地铁,公安大楼（徐汇）,1室0厅,41,徐汇,衡山路,高区/32层,朝南,4800,2017.08.04,20,7,肇嘉浜路,514,shz4136971,吴兴路270弄,4,,"http://cdn1.dooioo.com/fetch/vp/fy/gi/20160131/e09ca6dd-f4ea-4acb-9b63-0140d50db585.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170901/93590169-a559-4d54-b03c-58130604aa8a.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170901/93e64673-6fb2-4f87-a04f-66601c7988cd.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20161006/cb103297-a491-42cb-9c68-8e3871c1281a.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170901/d7034adc-64c1-44ee-b6ee-b38c2442c7f9.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160131/7ba30bae-5561-44a3-bbee-cedd5d4a636a.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160131/2995aaea-9510-4194-8cbc-c860a83ee608.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170901/37e397f5-b815-4f1d-90e5-04da3bb661d2.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170901/f059a564-a2a2-450b-a7f1-edd6a3bb24be.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170901/bcb8a250-a510-4764-b7d0-1b9ae2947c94.jpg_100x75.jpg",2017-10-07 18:04:01
http://sh.lianjia.com/zufang/shz4148258.html,新凯家园，光线棒，3房出租，人气房源,新凯家园,3室2厅,93,松江,泗泾,高区/6层,,3200,2017.08.10,16,9,佘山,426,shz4148258,"新家园路128弄, 新家园路30弄，新家园路88弄，古楼公路1858弄",1,,"http://cdn1.dooioo.com/fetch/vp/fy/gi/20170819/35bf0db7-ba1e-43f2-a80d-5b00870e1a51.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170819/db9fa901-38d6-44fc-9162-911b53c89335.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170819/656068ea-bc37-4eeb-9e68-8de2a6a29d07.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20161124/c8bcd517-49d4-431c-9c80-06f559a4581b.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170819/6db55860-a058-4b34-8265-87e74af2667d.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170819/64c74dc0-ae9f-4add-ae34-d4ba1221c91c.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170819/b3149e14-dc56-4935-83a2-a4e68055438d.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170819/9b65de55-f05b-4897-bdfb-4c29e20a21e2.jpg_100x75.jpg",2017-10-07 18:04:02
